"gene_name"	"9bc8ff9e-2f36-5094-ac12-b1bf81b53c15"	"396932ab-c4b3-4526-9201-9222f5f062a5"	"53891f08-a221-4ca8-a502-cf990bdb6020"	"Quant.seq.sample2"	"Quant.seq.sample1"	"RNA.seq.sample2"	"RNA.seq.sample1"
"FAM161A"	"2.4598"	"10.1946"	"1.6818"	3.73149879404546	3.39872170074136	2.09877041689753	2.26273577415131
"FAM161B"	"3.9855"	"3.718"	"2.326"	0.869482247938253	0.951811891412299	1.43730296250117	1.2272060263881
"FAM162A"	"19.6989"	"87.175"	"8.3735"	4.80636996445109	4.51435749115315	2.78777889030164	3.06396779916967
"FAM163A"	"50.5892"	"0.3058"	"0.0"	0.224380243856524	0.0203885423694832	0.00986052401842724	0.00998661548634965
"FAM166B"	"14.3951"	"1.4331"	"0.3631"	1.8875503398762	1.58959591662552	1.06310965335866	0.494333943711711
"FAM167A"	"16.4602"	"3.8943"	"1.9488"	1.07859513522252	0.99675996949767	4.07881751348216	3.91095305230448
"FAM167B"	"54.5377"	"12.9026"	"2.1044"	1.61539420830923	1.54608854129346	0.38784050176739	1.10126971071363
"FAM168A"	"51.6891"	"38.5585"	"38.5167"	1.16561903178819	1.03672763599626	3.17950199760812	2.87122323735464
"FAM168B"	"114.2898"	"202.1015"	"76.633"	4.85016515535433	4.38278732795629	5.21746452511774	5.05586662155921
"FAM169A"	"1.233"	"3.3094"	"1.9747"	1.00003977523954	0.886753693494698	0.0574582403915926	0.0666765260615998
"FAM169B"	"0.0"	"0.0111"	"0.0"	0.020724337295147	0.0383273258492581	0.0139692643103821	0.018832855515849
"FAM171A1"	"58.6985"	"65.5993"	"0.4467"	3.18169586299583	3.05248446471747	2.6002936537938	2.40782072323872
"FAM171A2"	"72.0168"	"1.4031"	"0.1396"	3.87028267707949	2.95005512321142	2.9240045624462	2.97023560796427
"FAM171B"	"5.642"	"6.0939"	"0.0869"	1.01745882674833	0.900248517915961	0.818499954226915	1.27003730887608
"FAM172A"	"6.1326"	"23.6021"	"19.482"	1.48745393752284	1.27082757915431	1.34718316261975	1.92127378823047
"FAM174A"	"31.9196"	"24.4676"	"0.9247"	0.815781169869866	0.665448945196013	0.975630944611323	1.46581244091578
"FAM174B"	"5.6513"	"4.2845"	"3.8461"	0.367697343423373	0.320164476380347	0.637569882180607	0.57904068746732
"FAM177A1"	"9.0282"	"12.2925"	"19.1911"	3.16335298899712	3.32041339810182	2.43922764678593	2.43751207417236
"FAM177B"	"0.1007"	"0.5755"	"3.8279"	1.40227978401119	1.20129518902202	0.209816991592257	0.246748114300466
"FAM178B"	"0.3216"	"6.0026"	"0.282"	0.258142832556201	0.44846822830774	0.016226564556829	0.0240390173657162
"FAM180A"	"6.8164"	"1.2921"	"0.0"	0.149270928753528	0.204301199473341	0.026199988823641	0.0118527776839784
"FAM180B"	"3.1767"	"0.0334"	"9.1438"	0.524388196814275	0.860452299192861	1.03635595461646	0.55887809860782
"FAM182A"	"0.289"	"0.0182"	"0.0727"	0.081615895537197	0.18316907831574	0.0921843406983448	0.109190803596919
"FAM182B"	"0.473"	"0.2602"	"0.0182"	0.544587962593366	0.430061525207346	0.443392096221405	0.424619890415735
"FAM183A"	"0.311"	"12.9394"	"0.0"	0.26151242758208	0.127565356811745	0.062878561903299	0.0215363274912331
"FAM184A"	"1.9944"	"2.0457"	"0.1777"	0.436721636905828	0.416182025908651	0.167139641290928	0.296664188507764
"FAM184B"	"0.3246"	"0.3617"	"2.202"	0.131493937844834	0.0860569962618002	0.0581586357532913	0.0379653826213447
"FAM185A"	"3.5545"	"3.551"	"2.4189"	1.84638066755942	1.34220611942099	0.807554675826575	1.12535429178393
"FAM186B"	"0.4226"	"0.4823"	"1.9641"	0.316729120598334	0.349468787843868	0.393612807753827	0.416218601813022
"FAM189A1"	"4.0188"	"0.3546"	"0.0674"	0.0526996009586222	0.0746068510569059	0.0372142828230766	0.0268285295046609
"FAM189A2"	"1.0247"	"3.1808"	"0.0261"	0.046725063260327	0.0435202328174427	0.0158801070177824	0.0284687629660521
"FAM189B"	"34.326"	"80.7214"	"6.3837"	6.04249147397985	5.82008895917113	5.42536683516485	5.26993229324452
"FAM193A"	"33.6056"	"30.2604"	"36.3925"	2.38895717180509	2.15964206112664	3.63718665646006	3.37201703099814
"FAM193B"	"74.5774"	"20.8719"	"59.6564"	2.30866874842147	1.68407319197453	5.12970162497669	4.84255413404643
"FAM199X"	"3.7711"	"34.5709"	"32.4611"	2.4296964088234	2.44288139788423	3.63185361031509	4.04792051647083
"FAM200A"	"4.1999"	"16.5281"	"1.3813"	3.00629881048627	2.58859560190803	1.95509594072712	2.36027933705919
"FAM200B"	"2.3653"	"5.1275"	"1.3328"	3.566061642781	3.94835642271157	2.13229659641409	2.49771873083284
"FAM201A"	"1.8855"	"0.1704"	"0.0648"	2.74180863775435	2.07785920479624	0.187278850839859	0.247551257079969
"FAM204A"	"1.0762"	"8.5011"	"13.4558"	3.93143363638325	3.92386034100005	2.67577720759574	3.25619658679562
"FAM207A"	"49.1878"	"41.5316"	"1.5124"	2.46779855229571	2.8616443170504	3.33321877484394	2.98446228369937
"FAM209A"	"2.7524"	"0.3686"	"8.6864"	1.64191525735249	1.6272319679228	1.44350167814964	1.04081915739893
"FAM209B"	"1.5111"	"0.3373"	"7.3582"	1.24161132340761	0.965105379434651	0.205324067085731	0.0726353729614311
"FAM20A"	"22.2397"	"8.7253"	"0.5441"	0.0241179901017468	0.0445593244683768	0.00815440842288826	0.0219191208534303
"FAM20B"	"24.8177"	"57.8878"	"14.3586"	2.86261105189655	3.02629688977454	4.10999519541965	3.85694327991965
"FAM20C"	"73.1589"	"24.8062"	"0.1725"	1.08403137847825	1.17263124412033	4.41795456464903	4.13579175591487
"FAM210A"	"5.7874"	"14.5716"	"7.2107"	3.99513106002987	3.93849924140065	2.75049617459977	2.85792093688981
"FAM210B"	"47.1725"	"106.0458"	"6.7976"	6.29412721806663	6.15514573871109	3.67566718574996	3.58257066868018
"FAM214A"	"3.0042"	"5.4995"	"27.7048"	0.467352388764816	0.413230137955219	1.39578100886479	1.95388034115023
"FAM214B"	"23.3861"	"10.6041"	"2.5594"	3.39246129643792	3.54959513418787	4.02382931447946	4.00272626630779
"FAM216A"	"8.9912"	"8.9922"	"6.223"	2.87614903688262	2.92758146598661	3.35297200837944	3.03208313157802
"FAM217A"	"0.0"	"0.0299"	"6.9571"	0.082624400963021	0.0390250277607215	0.0236322399761413	0.00642104913842664
"FAM217B"	"2.277"	"13.4703"	"9.0869"	5.1045672549673	4.88270072978176	3.77888013183193	3.61155170921784
"FAM219A"	"65.8079"	"25.3138"	"7.2452"	3.18941723036805	2.98862548605701	4.01052972942646	3.74538499618528
"FAM219B"	"12.1108"	"3.0992"	"4.6691"	3.98880062006867	3.91951570665935	5.37954401040519	5.17018980416627
"FAM220A"	"14.2423"	"29.1689"	"2.8627"	4.25082857917561	4.26425101721392	2.69948555882992	2.63856236370832
"FAM221A"	"2.8474"	"1.5002"	"9.3856"	0.312232678859712	0.49020701058592	0.669364710508383	0.914592265340315
"FAM222A"	"10.3474"	"22.5823"	"0.9993"	1.69746613120026	0.998108880766881	0.485945159127053	0.278981240336755
"FAM222A-AS1"	"1.0637"	"1.1835"	"0.933"	0.360629610580845	0.454068112841636	0.156504834980665	0.141640794302535
"FAM222B"	"11.1258"	"23.9169"	"15.1115"	2.70144710506075	2.25406743171689	3.33811307886185	2.85583186739838
"FAM225A"	"1.2116"	"0.4581"	"0.0203"	1.91471813800917	1.57096388558123	1.8816396471616	1.83399452325977
"FAM225B"	"0.5526"	"0.0888"	"0.0158"	1.47474064321476	1.54108262407843	1.22318636750783	0.918999849941004
"FAM227A"	"1.4432"	"2.6061"	"0.3467"	0.423897921650549	0.482546151975668	0.702070215900961	0.64555290652226
"FAM227B"	"0.8422"	"1.6492"	"1.635"	0.348967895972879	0.230530494192166	0.110573563817665	0.174127562635793
"FAM228B"	"2.8911"	"2.0619"	"27.782"	0.43079336523988	0.428756658114829	0.734962132387895	0.832637924166336
"FAM229A"	"6.6348"	"1.1848"	"16.9863"	3.25402605006678	2.70650258605452	4.71028107255939	4.40052647323261
"FAM229B"	"19.5265"	"9.9099"	"0.2929"	3.70722465439108	3.57038471883434	1.92696242634528	1.83196428143694
"FAM25C"	"0.0"	"0.0"	"0.0"	0.495965626409284	0.466442619260275	0.0401437957333999	0.156155160075063
"FAM32A"	"127.4223"	"159.5757"	"80.657"	6.90872476298506	6.82348809852869	5.67877112374928	5.45254856127118
"FAM3A"	"58.1626"	"38.6697"	"9.626"	3.97652572565647	4.246270684776	4.12025500283248	3.94000052053942
"FAM3B"	"0.137"	"12.4253"	"0.0325"	0.0593379306380762	0.0279070215026774	0.00339060095129996	0.022740806452542
"FAM3C"	"28.0573"	"22.8628"	"27.7352"	2.41960768691314	2.31664418221916	1.9699397313528	2.7080597589447
"FAM3D"	"0.5375"	"0.3743"	"0.0766"	0.0481761643745634	0.171681382092484	0.0163787278520964	0.00739586363273382
"FAM43A"	"43.1824"	"43.0313"	"2.9608"	3.4065615470516	3.61495229727905	3.9028844410734	3.99865491897195
"FAM47E"	"0.2481"	"0.0738"	"0.0655"	0.0677234305035544	0.0631095491757212	0.0533987399261928	0.0582770698821461
"FAM50A"	"213.6798"	"122.7061"	"15.3737"	5.20006546501392	5.1834679793963	5.68359577191982	5.54480684377895
"FAM53A"	"1.7486"	"3.234"	"0.7714"	0.265383800973277	0.0224144398880747	1.78905714471748	1.51833225976471
"FAM53B-AS1"	"0.0993"	"0.0532"	"24.698"	0.276137032389865	0.135048927365937	0.0988619314122818	0.0228494295992859
"FAM53C"	"20.6607"	"24.7055"	"64.0687"	4.45353537726913	4.1558591774619	5.82307815675876	5.54360145308865
"FAM66A"	"2.2169"	"0.0766"	"0.1019"	0.125964283783495	0.0302951738889072	0.534005054793521	0.623462552466748
"FAM66C"	"2.446"	"0.8041"	"0.8187"	0.612063946765985	0.230846557048912	1.42932373746117	1.28670104387974
"FAM66D"	"2.4027"	"0.0064"	"0.0339"	0.360635918803619	0.269634953372423	0.104349949253637	0.0955107780103167
"FAM71D"	"0.0971"	"0.0624"	"0.3043"	1.31249357757356	1.34464277651001	0.249356740871611	0.192211605625802
"FAM71E1"	"3.6829"	"88.8669"	"0.5249"	0.835546317287716	0.502931027885511	0.575207876557848	0.439602495417303
"FAM71F1"	"0.0347"	"0.13"	"0.3952"	0.317631488225463	0.18584208359333	0.214246245508342	0.209840789543318
"FAM71F2"	"4.2839"	"0.5419"	"17.4478"	0.385550004240882	0.77615981488548	3.36968386042281	2.88577873119344
"FAM72A"	"0.3234"	"1.3736"	"0.0658"	0.63358340649423	0.891444566064466	0.936056833371818	0.932652806910526
"FAM72B"	"0.5186"	"1.6207"	"0.2053"	0.998010181524563	0.762012979524552	1.36275670690955	1.15469695942382
"FAM72C"	"0.1141"	"1.0598"	"0.0542"	0.669818418820387	0.321787056928666	0.359473936686383	0.449807627934289
"FAM72D"	"0.2164"	"1.024"	"0.257"	1.00290541293712	0.855649271723912	1.13260168192734	1.01649098030803
"FAM76A"	"4.039"	"14.151"	"19.517"	2.35640918287254	1.90403100050903	1.94691802262294	1.80149288949037
"FAM76B"	"4.2311"	"11.5427"	"59.0437"	2.58406074809992	2.69410426931109	2.23745793814396	2.60425987838661
"FAM78A"	"3.3119"	"6.8654"	"34.3645"	2.00872739028508	1.12548719766914	0.781222937503356	0.69007969583645
"FAM78B"	"4.0494"	"5.0179"	"0.0"	0.661226069243625	0.578688696067376	1.20290961291519	1.09086675341278
"FAM81A"	"0.4078"	"1.6134"	"0.0671"	1.33667766731645	1.14133524987772	0.447395894648101	0.449365536942303
"FAM81B"	"0.1767"	"0.265"	"3.3241"	0.105149711541237	0.0498688791573214	0.00913983856898496	0.00412144267082452
"FAM83A"	"0.0692"	"1.208"	"0.0592"	0.404003507378652	0.263573317606857	0.0173115279902843	0.0386753495704294
"FAM83A-AS1"	"0.0"	"0.0741"	"0.0493"	1.94222113603185	1.21568386994108	0.48366881213421	0.281134190367239
"FAM83B"	"0.0"	"25.2819"	"0.0"	0.113845264887322	0.149429373038356	0.00189540736670506	0.00511356820126587
"FAM83D"	"29.9067"	"27.5972"	"6.5421"	4.75607667770225	4.82766524434457	4.39503351678577	4.16554914304377
"FAM83E"	"2.7298"	"4.6093"	"1.0835"	1.97942837216544	1.58414993748859	0.504923183311979	0.352679154962369
"FAM83F"	"0.0373"	"3.4164"	"0.1292"	0.0648785137516337	0.0305438435015821	0.0147987891810182	0.0100090812337729
"FAM83G"	"2.2862"	"12.8807"	"0.6994"	2.46707204030068	2.69039628250292	4.13368780893687	3.96501096513166
"FAM83H"	"5.3389"	"53.1675"	"0.1602"	5.12309952308774	5.56513254511687	1.44660134986566	1.51991519585658
"FAM85B"	"0.331"	"0.4729"	"0.0"	0.204168424040596	0.234864646351152	1.03561929195729	0.863709095142854
"FAM86B1"	"4.6668"	"1.4381"	"0.0"	0.12804695796239	0.229836110516031	1.14187558543278	0.434236639688193
"FAM86B2"	"2.623"	"0.3084"	"0.0"	0.266741730598471	0.130236993900095	0.407921224008729	0.324423992795089
"FAM89A"	"4.1112"	"10.3882"	"0.2074"	0.143999036681021	0.134425050811028	3.01786689363283	2.76357366251777
"FAM89B"	"3.5963"	"5.9723"	"0.8543"	6.77753763764394	7.42941221615174	3.53099787350784	3.53648976208014
"FAM8A1"	"12.3891"	"30.4803"	"81.4618"	1.0575567868394	1.83228250095415	3.08618980565836	3.25638051965125
"FAM90A1"	"2.5136"	"1.4388"	"0.1963"	0.43445822020674	0.408098331124487	1.12534952396952	1.36121451960257
"FAM91A1"	"6.9666"	"24.1198"	"132.2684"	3.81997592209207	3.41789248242681	3.2846504813524	3.74179468067762
"FAM98A"	"33.0442"	"41.3998"	"9.5965"	5.73204891102249	5.53647949047542	4.67890408323673	4.65084376983642
"FAM98B"	"6.0335"	"19.8781"	"9.0718"	3.60228115011481	3.304981370586	2.38222664517242	2.78373816145944
"FAM98C"	"13.6653"	"8.5424"	"3.8194"	5.7324744626928	5.56803733953844	3.39608454063033	3.39824072145815
"FAM9B"	"0.0"	"0.0068"	"0.0723"	0.045204897412921	0.0930601963454575	0.012809749785785	0.00866187303012675
"FAN1"	"7.24"	"4.4047"	"13.9115"	2.06612791231743	2.15987701405076	3.51082433330968	3.34089608249768
"FANCA"	"12.0008"	"4.5007"	"11.4496"	2.64475568970154	2.41936024026709	4.55437967589639	4.29339160828324
"FANCB"	"0.3162"	"3.974"	"3.0505"	2.04484106911948	1.88687785395501	2.27044765762819	3.0869145466023
"FANCC"	"7.6207"	"6.6701"	"2.7907"	1.72666812206857	1.45165252561445	2.51995546208626	2.48127831599601
"FANCD2"	"5.2037"	"8.9273"	"12.7524"	3.74557562911227	3.42382777305232	3.42986738453506	3.25241891800203
"FANCE"	"18.5167"	"37.656"	"3.4023"	4.22754895187048	4.05155930094073	3.67207602627006	3.61634701163858
"FANCF"	"3.5848"	"22.9594"	"2.9898"	4.45512015557369	4.4829495505943	3.59550327900705	3.57210939398947
"FANCG"	"1.4812"	"0.6877"	"1.7592"	6.85730543259124	6.88917581332337	6.04355675681085	5.86901285261981
"FANCI"	"5.6328"	"11.1617"	"15.0054"	3.88229448653014	3.67930615074056	3.94124519252919	3.99146294330595
"FANCL"	"7.8622"	"66.2243"	"16.6792"	3.03499956914537	2.50985332736365	2.66471928459104	3.50104342983447
"FANCM"	"1.4637"	"2.3413"	"7.4925"	2.58221341987847	2.34513583224998	2.23967955629624	2.67628952005216
"FANK1"	"1.639"	"4.3066"	"0.0"	1.1085472136518	1.11617856902146	0.356408408273919	0.385863768132747
"FAP"	"29.5981"	"5.6369"	"0.0"	0.257066805728366	0.290828332630369	1.94622282563537	2.53621118038162
"FAR1"	"8.6306"	"25.9751"	"37.6161"	3.60815252755653	3.37664542392522	2.68208860971592	3.54514120411959
"FAR2"	"1.9703"	"4.6201"	"9.5526"	0.246508823830126	0.169414022357527	0.93092132076081	1.26858168511514
"FARP1"	"9.778"	"8.6958"	"0.7288"	0.95208948848805	0.771614017381365	2.56281044922016	2.31088876304755
"FARP2"	"7.5039"	"17.8582"	"8.3895"	1.90956608779409	1.52731985784868	2.65967220630312	2.44102250859102
"FARS2"	"12.4455"	"14.3406"	"5.7153"	0.661866956444574	0.560133355775619	1.94849130557703	1.87255493445456
"FARSA"	"113.9224"	"118.4609"	"7.8292"	6.43696590717943	6.45140721496824	5.61766764150883	5.42635286626626
"FARSB"	"16.3508"	"32.8072"	"18.7536"	3.81893609158794	3.82096169585476	2.99384967026443	3.16706448943175
"FAS"	"4.9507"	"36.6933"	"1.2504"	2.10104186639289	2.3608198327056	2.84361112224734	3.27171579142722
"FASN"	"329.879"	"69.8484"	"24.8809"	5.99438355084955	5.5468657864937	7.63524214171383	7.46415968465322
"FASTK"	"135.85"	"40.8232"	"20.3931"	5.99257070694168	5.80420105943854	6.12563812243221	6.08043940929561
"FASTKD1"	"3.5312"	"11.9752"	"11.8381"	2.99330185614186	2.61160425783516	2.56370631173524	2.6641162431846
"FASTKD2"	"5.8833"	"21.683"	"8.6787"	4.03829836803482	3.93352240480327	3.64619194664677	3.84950115667892
"FASTKD3"	"1.4682"	"12.6337"	"3.5748"	2.89656960859143	2.93149557775691	4.17079738350766	4.28826166836902
"FAT1"	"26.3244"	"124.8952"	"0.0"	1.87252853630165	1.44003973377398	4.08397752545533	3.93155575335589
"FAT3"	"0.8612"	"2.3845"	"0.0129"	0.154306956434479	0.193100895432039	0.0240251172050821	0.0253219895819901
"FAT4"	"4.7908"	"1.0235"	"0.0586"	0.673490894492438	0.448982215373451	2.50307536179244	2.8796503888779
"FAU"	"597.4443"	"613.7067"	"109.7469"	12.5496330126506	12.76390650642	8.4877069235396	8.54310427699971
"FAXC"	"3.2765"	"0.6853"	"0.0"	1.1118815668314	1.15403195205808	0.331958126552184	0.477425479640527
"FAXDC2"	"6.2061"	"3.5949"	"2.4989"	0.150091723172503	0.0363295858101176	1.85740497445998	1.57478535047147
"FBF1"	"2.6749"	"3.4294"	"2.4614"	0.614391355181362	0.758323295954901	1.49001472091076	1.28433899747426
"FBL"	"450.1094"	"503.0757"	"89.9474"	8.92192965155796	8.80687226655392	6.36099748681416	6.21864251199831
"FBLIM1"	"96.2671"	"61.8247"	"0.3149"	0.495527032184422	0.27259839262305	4.11010648470019	3.87750574846095
"FBLL1"	"84.827"	"3.3439"	"0.0936"	3.75533574209552	3.57884466808405	0.657245744012068	0.415742474242305
"FBLN1"	"598.6395"	"148.2016"	"0.0342"	3.37686110245285	3.35599516201525	3.19005019157864	2.90809211797765
"FBLN2"	"899.942"	"176.4164"	"0.9048"	0.0448722292757405	0.0956971127793575	0.140616260842785	0.1179932673198
"FBLN5"	"214.3531"	"24.3913"	"0.1503"	0.922813313393009	1.05990081929694	0.815722209256081	0.682353622874122
"FBLN7"	"6.3749"	"2.2767"	"0.265"	1.2571083684153	0.955115025007783	1.81885065677307	1.71986017751879
"FBN1"	"247.0103"	"49.2775"	"0.1477"	0.684146039457973	0.545454060203126	4.61457324035805	4.64789448461867
"FBN2"	"8.6543"	"5.8156"	"0.0283"	0.963069614931889	0.749567781693746	3.67723126246164	3.68360086891779
"FBP1"	"1.8976"	"16.9069"	"0.5694"	0.596200232044371	0.615520259512329	0.0336750845404601	0.0195855239420816
"FBP2"	"0.0"	"6.6578"	"0.0"	0.0452404250746631	0.12288644357239	0.104304259814715	0.0478875986439306
"FBRS"	"52.7075"	"42.1621"	"97.7903"	5.03772135463889	4.83449664518368	5.82258802634872	5.68067946458106
"FBRSL1"	"30.3692"	"25.9535"	"45.5945"	1.74337424593399	1.62613655631599	2.79722310124068	2.538419521139
"FBXL12"	"50.9997"	"29.3297"	"39.3793"	2.32503301692516	2.59325218161123	3.75346762425338	3.70326022132932
"FBXL13"	"0.2398"	"10.7783"	"1.5845"	0.554959506937579	0.490282627707219	0.368516748702852	0.36763318094315
"FBXL14"	"35.9193"	"23.6067"	"15.8512"	2.14097277047073	2.34923431282279	2.69213388938153	2.66225075425262
"FBXL15"	"50.5869"	"12.5478"	"9.4626"	5.00585233452366	4.97921634662564	2.41830090784253	2.25379943307662
"FBXL16"	"59.3535"	"2.1827"	"0.8789"	3.06625034571937	2.42410426579817	0.190161025365094	0.397374466100058
"FBXL17"	"4.0119"	"14.1972"	"6.1164"	0.785858679357451	0.662007281926037	1.17570289052341	1.75141896668232
"FBXL18"	"7.679"	"4.9489"	"9.629"	3.0465165805891	2.8151627278751	3.92251363424303	3.70505194893327
"FBXL19"	"38.9436"	"14.5978"	"16.8202"	0.645726939037644	1.06408408091981	4.15979168101978	3.95290420085932
"FBXL19-AS1"	"4.0698"	"0.9005"	"10.8758"	3.01250510493933	3.49322945617712	4.52329888264249	4.47439851270725
"FBXL2"	"4.0585"	"3.7788"	"0.831"	1.24874014312045	1.024500346563	1.62825285911626	1.70816387095967
"FBXL20"	"10.1439"	"9.856"	"28.656"	1.3286096919403	0.869014197796369	2.84384714371831	2.58211269350272
"FBXL22"	"6.9641"	"0.1425"	"3.1017"	1.34527223920921	0.690959456249005	0.0351590923181791	0.707514225396654
"FBXL3"	"3.6433"	"23.7979"	"41.7871"	2.46518803804517	2.50790748118	3.2542586433151	3.67300621026977
"FBXL4"	"3.9507"	"14.5382"	"24.8551"	1.06844504387889	0.918316403143889	2.16123374590012	2.80094327835622
"FBXL5"	"34.8369"	"54.9213"	"66.6076"	2.9213595619753	2.99153757163201	3.03208532433735	3.3558464983419
"FBXL6"	"27.0843"	"12.4285"	"6.7166"	0.359683193540908	1.2123489880911	4.82553417660464	4.67317979657003
"FBXL7"	"54.1744"	"4.8161"	"0.0256"	0.755980887219368	0.619906951578079	3.68578827736305	4.13942161935206
"FBXL8"	"11.0878"	"2.2592"	"1.9107"	3.19959601382071	3.10717979751889	3.09248326083486	2.92536528470528
"FBXO10"	"10.2206"	"3.1376"	"1.7563"	1.23067468823552	1.0189108347813	0.657858531927507	0.634927045652026
"FBXO11"	"9.1108"	"22.6884"	"56.4396"	2.86451830803729	2.55402415771173	3.35316370724396	3.32380821012463
"FBXO15"	"0.1545"	"0.8651"	"0.3002"	0.292684923044886	0.307029830168868	0.242671546572286	0.243461973955046
"FBXO16"	"0.9335"	"0.5834"	"0.0634"	0.899414416458693	0.624414327329883	0.327457207370045	0.354573728551122
"FBXO17"	"13.3674"	"10.805"	"0.0"	1.23872516205942	1.25441731633551	2.71588118265857	2.4133026831386
"FBXO2"	"3.8404"	"22.0681"	"0.2363"	1.76958899719486	1.49644051831277	0.787256296404234	0.650623824226821
"FBXO21"	"28.4403"	"35.1827"	"29.4105"	3.25146198986771	3.08189594925386	3.53021209844101	3.43566340529481
"FBXO22"	"4.3839"	"7.3108"	"4.2778"	4.33941796659385	4.1413042970779	3.47017166680153	3.65618005432974
"FBXO24"	"0.315"	"0.225"	"1.1598"	0.885663946300398	0.570744865284834	0.690500199789406	0.652947024948306
"FBXO25"	"6.4102"	"11.7508"	"4.3557"	1.39001017135515	1.50018599475079	2.02943979767382	1.96537278337562
"FBXO27"	"1.2842"	"28.8945"	"0.2232"	0.0746603472677914	0.035212079195993	0.496458290751241	0.563957281130706
"FBXO28"	"3.8759"	"34.9713"	"9.9724"	3.48887825526706	3.25062188611453	3.33691125680156	3.34688651745557
"FBXO3"	"3.9671"	"9.0388"	"38.3882"	2.93537035305849	2.71542707312022	2.42719322301021	2.56719090199226
"FBXO30"	"2.7711"	"7.6706"	"5.7797"	3.45105853406473	3.14176371306544	3.0542405296713	3.6205058754005
"FBXO31"	"39.7743"	"17.4523"	"17.1055"	0.443718313714417	0.610207154392961	2.95736580422104	2.73846676054701
"FBXO32"	"19.9477"	"37.4774"	"9.6172"	0.826827011716629	1.15304961135665	1.5921064461016	1.41940910017976
"FBXO33"	"9.9116"	"8.1285"	"167.1892"	3.15750960141536	2.92510787676836	2.08988658631692	2.41430302509329
"FBXO34"	"13.7274"	"25.0333"	"10.5731"	4.15126377710799	3.5600521440743	3.68042950000116	3.35660839399759
"FBXO36"	"2.4527"	"5.2319"	"2.047"	0.877085168330319	0.802452936548916	1.36060005750244	1.1492043967989
"FBXO38"	"8.777"	"16.4996"	"32.673"	1.58096534987388	1.34219062007403	3.32151119867685	3.73390897001295
"FBXO39"	"0.896"	"0.416"	"0.298"	0.715585468508204	0.136943303968261	0.582846046779099	0.482199302506782
"FBXO4"	"3.7113"	"9.2108"	"4.3391"	2.93357821825763	2.45303726761988	2.54531002839902	2.71106466389546
"FBXO41"	"31.8737"	"4.8163"	"26.2458"	1.73485606180177	1.8837963666369	3.21470348630076	3.10812940021654
"FBXO42"	"11.6015"	"16.9925"	"12.6916"	1.38876853732239	1.09210639766984	3.43636299312826	3.17008198770852
"FBXO43"	"0.3736"	"0.7065"	"1.4723"	0.621844079260655	0.664369924441769	1.80579829209649	1.70928796356374
"FBXO44"	"31.9875"	"36.1167"	"8.5812"	3.75269145558166	3.37914095020206	3.35491736157437	3.27910687938305
"FBXO45"	"6.9607"	"26.2904"	"5.6065"	4.68041487812652	4.52742598940503	3.17834697808798	3.17998690663579
"FBXO46"	"19.8466"	"31.2056"	"11.4063"	3.29522687477175	2.82797844858069	3.81184586080904	3.42511827379209
"FBXO47"	"0.0"	"0.0"	"0.1622"	0.14825179872872	0.0937315788209056	0.0288750921473799	0.0311704272788608
"FBXO48"	"0.644"	"5.1506"	"1.4643"	2.68154366562242	2.56212377229985	2.00676190527408	2.0751595324598
"FBXO5"	"5.4845"	"13.8406"	"11.1114"	4.84914926473135	5.25233121181326	4.15670957620618	4.57371118671125
"FBXO6"	"19.0393"	"54.748"	"5.743"	0.522883360859144	0.13960329001176	0.425148266448398	0.319542034892853
"FBXO7"	"32.6955"	"52.6937"	"91.8678"	5.64199784657552	5.67374664757064	3.6383445654263	3.6490441540726
"FBXO8"	"14.5715"	"28.1779"	"11.8192"	0.622729854838779	0.668610167707837	1.43955401424148	1.78403785219914
"FBXO9"	"13.1276"	"19.8257"	"13.8694"	4.12191507411384	3.96036810215802	2.66066143958952	2.88953979710502
"FBXW10"	"0.1195"	"3.8621"	"0.0284"	0.496753254847995	0.0824751268598776	0.040343269466296	0.0273639250334924
"FBXW11"	"23.6768"	"45.0439"	"19.8988"	1.30360238740579	1.24692617833118	4.01223873824783	3.87370978851744
"FBXW12"	"0.7015"	"0.1074"	"0.0714"	0.107240606403147	0.0508799052789488	0.0247413926083542	0.11337596487873
"FBXW2"	"18.0798"	"26.8749"	"29.5156"	3.37250453938679	3.17839892307412	4.59592912938911	4.44451500015776
"FBXW4"	"45.0304"	"29.2431"	"15.6987"	0.684632706284915	0.564649775048331	3.05165258207769	2.74947219001481
"FBXW5"	"247.365"	"198.2463"	"31.7618"	6.40749293687715	6.65818328202558	6.1089044924791	6.06233431982178
"FBXW7"	"6.1926"	"5.9825"	"59.502"	2.08225402984024	1.88933366075378	1.66395116743254	2.31468738032871
"FBXW8"	"20.5011"	"22.9896"	"21.4241"	1.23136285035174	1.05131403883543	3.3582301361972	3.06566095114407
"FBXW9"	"24.4757"	"33.2581"	"7.5217"	2.6021890923274	3.06709876949811	3.57148345794464	3.25146134240714
"FCER1G"	"53.2134"	"132.7236"	"15.3751"	1.15473856607041	2.26408062751613	0.653280567912086	0.722204108436113
"FCF1"	"15.8873"	"25.1778"	"14.3259"	5.5926785413894	5.64001002545722	3.6119117453811	3.59988000029267
"FCGBP"	"4.3624"	"42.7299"	"0.567"	0.0548040938284374	0.067679403567424	0.0268770270307104	0.0168106367030866
"FCGR2A"	"16.037"	"16.5433"	"3.239"	0.0842287896011501	0.152987507932988	0.0478054583105245	0.0130686386122521
